State_Name,Crop_Type,Crop,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec,N,P,K,pH
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,902.0,528.0,0.5853658536585366,20.0,60.0,20.0,5.32
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,85.0,12.0,0.1411764705882353,40.0,60.0,20.0,4.9
chhattisgarh,rabi,Gram,94.02,22.380000000000003,863.0,911.0,1.0556199304750868,20.0,60.0,20.0,6.02
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,168.0,663.0,3.946428571428572,120.0,60.0,65.0,5.96
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,411.0,594.0,1.4452554744525548,80.0,40.0,40.0,5.54
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,6.0,2.0,0.3333333333333333,20.0,60.0,20.0,5.92
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,1222.0,330.0,0.2700490998363339,20.0,60.0,20.0,6.02
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,1336.0,1920.0,1.437125748502994,80.0,40.0,20.0,5.42
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,64.0,137.0,2.140625,100.0,30.0,15.0,6.38
chhattisgarh,whole year,Garlic,1299.2599999999998,26.518181818181816,528.0,1427.0,2.702651515151515,50.0,10.0,60.0,5.38
chhattisgarh,rabi,Safflower,94.02,22.380000000000003,37.0,8.0,0.2162162162162162,50.0,60.0,30.0,5.34
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,662.0,689.0,1.040785498489426,80.0,40.0,20.0,5.66
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,39.0,9.0,0.2307692307692307,90.0,20.0,20.0,6.44
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,216.0,48.0,0.2222222222222222,40.0,60.0,20.0,4.84
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,221.0,50.0,0.2262443438914027,20.0,40.0,20.0,5.36
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,990.0,261.0,0.2636363636363636,30.0,15.0,30.0,6.38
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,44.0,46.0,1.0454545454545454,40.0,50.0,20.0,5.18
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,447.0,196.0,0.4384787472035794,20.0,60.0,20.0,5.62
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,292.0,92.0,0.3150684931506849,120.0,20.0,80.0,6.64
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,12.0,12.0,1.0,40.0,50.0,20.0,5.08
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,1033.0,249.0,0.2410454985479186,20.0,60.0,20.0,5.82
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,97.0,42.0,0.4329896907216495,50.0,60.0,30.0,5.56
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,119.0,267.0,2.2436974789915967,100.0,30.0,15.0,6.66
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,399.0,272.0,0.681704260651629,80.0,40.0,40.0,5.64
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,34.0,49.0,1.4411764705882353,40.0,60.0,20.0,5.08
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,210.0,917.0,4.366666666666666,120.0,60.0,65.0,6.08
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,603.0,164.0,0.2719734660033167,20.0,60.0,20.0,5.64
chhattisgarh,rabi,Barley,94.02,22.380000000000003,213.0,177.0,0.8309859154929577,70.0,40.0,45.0,5.54
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,1542.0,1343.0,0.87094682230869,80.0,40.0,40.0,5.5
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,86.0,21.0,0.2441860465116279,90.0,20.0,20.0,6.34
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,103.0,42.0,0.4077669902912621,120.0,20.0,80.0,6.5
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,2173.0,671.0,0.3087896916705016,20.0,60.0,20.0,5.36
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,3.0,1.0,0.3333333333333333,20.0,60.0,20.0,6.12
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,49.0,8.0,0.1632653061224489,20.0,40.0,20.0,5.62
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,135.0,142.0,1.0518518518518518,20.0,60.0,20.0,6.06
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,270.0,502.0,1.8592592592592592,100.0,30.0,15.0,6.38
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,1133.0,288.0,0.2541924095322153,90.0,60.0,20.0,6.68
chhattisgarh,kharif,Horse-gram,1151.02,28.03333333333333,4.0,1.0,0.25,20.0,60.0,20.0,5.92
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,321.0,176.0,0.5482866043613707,120.0,20.0,80.0,6.6
chhattisgarh,kharif,Horse-gram,1151.02,28.03333333333333,5510.0,1553.0,0.2818511796733212,20.0,60.0,20.0,6.18
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,601.0,160.0,0.2662229617304492,40.0,60.0,20.0,4.82
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,61042.0,81497.0,1.335097146227188,80.0,40.0,40.0,5.46
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,19744.0,4111.0,0.2082151539708265,40.0,60.0,20.0,4.94
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,8.0,40.0,5.0,120.0,60.0,65.0,6.06
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,814.0,443.0,0.5442260442260443,120.0,20.0,80.0,6.36
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,16127.0,3047.0,0.1889378061635766,40.0,60.0,20.0,5.04
chhattisgarh,rabi,Barley,94.02,22.380000000000003,201.0,183.0,0.9104477611940298,70.0,40.0,45.0,5.68
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,621.0,156.0,0.251207729468599,90.0,20.0,20.0,6.66
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,3.0,1.0,0.3333333333333333,20.0,60.0,20.0,5.68
chhattisgarh,kharif,Horse-gram,1151.02,28.03333333333333,1024.0,301.0,0.2939453125,20.0,60.0,20.0,5.88
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,5.0,1.0,0.2,90.0,60.0,20.0,6.6
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,60.0,10.0,0.1666666666666666,90.0,20.0,20.0,6.4
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,471.0,98.0,0.208067940552017,50.0,40.0,20.0,5.34
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,24.0,5.0,0.2083333333333333,50.0,40.0,20.0,5.42
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,15.0,4.0,0.2666666666666666,50.0,40.0,20.0,5.56
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,105.0,30.0,0.2857142857142857,20.0,40.0,20.0,5.6
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,43.0,19.0,0.4418604651162791,50.0,60.0,30.0,5.48
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,10605.0,10879.0,1.025836869401226,20.0,60.0,20.0,5.58
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,40.0,14.0,0.35,30.0,15.0,30.0,6.38
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,2945.0,1686.0,0.5724957555178268,20.0,60.0,20.0,5.66
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,83.0,16.0,0.1927710843373494,120.0,20.0,80.0,6.54
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,1126.0,309.0,0.2744227353463588,30.0,15.0,30.0,6.56
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,39.0,8.0,0.2051282051282051,90.0,20.0,20.0,6.4
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,1566.0,363.0,0.2318007662835249,90.0,60.0,20.0,6.48
chhattisgarh,rabi,Barley,94.02,22.380000000000003,63.0,72.0,1.1428571428571428,70.0,40.0,45.0,5.5
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,161.0,137.0,0.8509316770186336,80.0,40.0,40.0,5.66
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,4325.0,1490.0,0.3445086705202312,40.0,60.0,20.0,5.18
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,17680.0,28367.0,1.6044683257918553,80.0,40.0,20.0,5.36
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,1.0,1.0,1.0,40.0,50.0,20.0,4.94
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,70742.0,84338.0,1.1921913431907494,80.0,40.0,40.0,5.38
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,756.0,860.0,1.1375661375661377,20.0,60.0,20.0,5.46
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,164.0,44.0,0.2682926829268293,50.0,40.0,20.0,5.52
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,2524.0,953.0,0.3775752773375594,20.0,60.0,20.0,5.36
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,140.0,40.0,0.2857142857142857,20.0,60.0,20.0,5.44
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,462087.0,844764.0,1.8281492446227656,80.0,40.0,40.0,5.62
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,864.0,246.0,0.2847222222222222,40.0,60.0,20.0,5.16
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,4923.0,881.0,0.1789559211862685,40.0,60.0,20.0,5.14
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,2397.0,811.0,0.3383395911556112,30.0,15.0,30.0,6.32
chhattisgarh,kharif,Horse-gram,1151.02,28.03333333333333,1327.0,383.0,0.2886209495101733,20.0,60.0,20.0,6.1
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,151.0,42.0,0.2781456953642384,20.0,60.0,20.0,5.66
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,164.0,48.0,0.2926829268292683,50.0,40.0,20.0,5.42
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,40.0,12.0,0.3,20.0,60.0,20.0,5.86
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,3.0,1.0,0.3333333333333333,50.0,40.0,20.0,5.38
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,154.0,111.0,0.7207792207792207,80.0,40.0,40.0,5.42
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,27196.0,29564.0,1.0870716281806148,20.0,60.0,20.0,5.64
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,83.0,211.0,2.542168674698796,100.0,30.0,15.0,6.58
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,321.0,200.0,0.6230529595015576,120.0,20.0,80.0,6.46
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,4269.0,1192.0,0.2792223003045209,50.0,40.0,20.0,5.56
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,112.0,145.0,1.2946428571428572,40.0,50.0,20.0,5.14
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,33.0,30.0,0.9090909090909092,80.0,40.0,40.0,5.48
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,14369.0,4920.0,0.3424037859280395,40.0,60.0,20.0,4.98
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,312299.0,341368.0,1.0930806694866138,80.0,40.0,40.0,5.54
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,1380.0,1990.0,1.4420289855072463,80.0,40.0,40.0,5.56
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,25500.0,22631.0,0.8874901960784314,20.0,60.0,20.0,5.66
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,531.0,194.0,0.3653483992467043,120.0,20.0,80.0,6.58
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,8546.0,11278.0,1.3196817224432482,80.0,40.0,20.0,5.36
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,361.0,115.0,0.3185595567867036,20.0,60.0,20.0,5.92
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,465.0,206.0,0.443010752688172,50.0,60.0,30.0,5.52
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,545.0,507.0,0.9302752293577982,50.0,60.0,30.0,5.46
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,455.0,525.0,1.1538461538461535,20.0,60.0,20.0,5.56
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,4688.0,2421.0,0.5164249146757679,20.0,60.0,20.0,5.56
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,8058.0,2815.0,0.3493422685529908,40.0,60.0,20.0,5.12
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,29.0,6.0,0.2068965517241379,20.0,40.0,20.0,5.34
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,701.0,178.0,0.2539229671897289,50.0,40.0,20.0,5.4
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,76.0,17.0,0.2236842105263158,20.0,40.0,20.0,5.32
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,295.0,97.0,0.3288135593220339,40.0,60.0,20.0,5.16
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,80.0,14.0,0.175,20.0,40.0,20.0,5.66
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,739.0,252.0,0.3410013531799729,120.0,20.0,80.0,6.34
chhattisgarh,whole year,Garlic,1299.2599999999998,26.518181818181816,54.0,164.0,3.037037037037037,50.0,10.0,60.0,5.34
chhattisgarh,whole year,Garlic,1299.2599999999998,26.518181818181816,385.0,1072.0,2.7844155844155845,50.0,10.0,60.0,5.38
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,3924.0,2467.0,0.6286952089704383,20.0,60.0,20.0,5.52
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,71.0,221.0,3.112676056338028,100.0,30.0,15.0,6.48
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,7.0,2.0,0.2857142857142857,20.0,40.0,20.0,5.46
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,121.0,107.0,0.8842975206611571,80.0,40.0,40.0,5.44
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,656.0,240.0,0.3658536585365853,30.0,15.0,30.0,6.34
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,27.0,10.0,0.3703703703703703,20.0,60.0,20.0,5.98
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,41.0,186.0,4.536585365853658,120.0,60.0,65.0,6.08
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,16.0,4.0,0.25,90.0,20.0,20.0,6.52
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,324475.0,462644.0,1.4258232529470682,80.0,40.0,40.0,5.52
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,647.0,180.0,0.2782071097372488,50.0,40.0,20.0,5.62
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,364.0,168.0,0.4615384615384615,50.0,60.0,30.0,5.44
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,55.0,71.0,1.290909090909091,80.0,40.0,40.0,5.6
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,54.0,12.0,0.2222222222222222,90.0,20.0,20.0,6.66
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,503.0,101.0,0.2007952286282306,20.0,40.0,20.0,5.5
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,109.0,22.0,0.2018348623853211,90.0,20.0,20.0,6.54
chhattisgarh,rabi,Gram,94.02,22.380000000000003,535.0,367.0,0.685981308411215,20.0,60.0,20.0,5.92
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,53.0,60.0,1.1320754716981132,40.0,50.0,20.0,4.94
chhattisgarh,rabi,Gram,94.02,22.380000000000003,61193.0,40555.0,0.6627392021963296,20.0,60.0,20.0,5.94
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,314.0,82.0,0.2611464968152866,20.0,40.0,20.0,5.52
chhattisgarh,rabi,Horse-gram,94.02,22.380000000000003,24.0,12.0,0.5,20.0,60.0,20.0,6.04
chhattisgarh,rabi,Safflower,94.02,22.380000000000003,124.0,25.0,0.2016129032258064,50.0,60.0,30.0,5.38
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,2125.0,549.0,0.2583529411764705,40.0,60.0,20.0,5.04
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,396.0,319.0,0.8055555555555556,80.0,40.0,40.0,5.38
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,639.0,479.0,0.7496087636932708,120.0,20.0,80.0,6.44
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,614.0,231.0,0.3762214983713355,40.0,60.0,20.0,4.98
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,22.0,39.0,1.7727272727272727,100.0,30.0,15.0,6.58
chhattisgarh,rabi,Gram,94.02,22.380000000000003,282.0,149.0,0.5283687943262412,20.0,60.0,20.0,6.08
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,306.0,51.0,0.1666666666666666,20.0,40.0,20.0,5.46
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,621.0,147.0,0.2367149758454106,50.0,40.0,20.0,5.32
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,648.0,177.0,0.2731481481481481,50.0,40.0,20.0,5.6
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,12.0,12.0,1.0,20.0,60.0,20.0,5.56
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,23.0,6.0,0.2608695652173913,20.0,60.0,20.0,5.52
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,28.0,44.0,1.5714285714285714,20.0,60.0,20.0,5.5
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,323407.0,447099.0,1.382465438286741,80.0,40.0,40.0,5.34
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,733.0,890.0,1.21418826739427,80.0,40.0,40.0,5.54
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,353.0,127.0,0.3597733711048159,20.0,40.0,20.0,5.5
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,130262.0,144890.0,1.112296755769142,80.0,40.0,40.0,5.66
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,180.0,44.0,0.2444444444444444,40.0,60.0,20.0,4.92
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,600.0,108.0,0.18,90.0,20.0,20.0,6.32
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,2791.0,762.0,0.2730204227875313,40.0,60.0,20.0,5.06
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,93.0,27.0,0.2903225806451613,20.0,40.0,20.0,5.5
chhattisgarh,whole year,Garlic,1299.2599999999998,26.518181818181816,15.0,44.0,2.933333333333333,50.0,10.0,60.0,5.34
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,739.0,253.0,0.3423545331529093,30.0,15.0,30.0,6.32
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,60.0,15.0,0.25,20.0,60.0,20.0,5.5
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,319.0,105.0,0.329153605015674,50.0,40.0,20.0,5.42
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,271.0,77.0,0.2841328413284132,20.0,40.0,20.0,5.68
chhattisgarh,rabi,Gram,94.02,22.380000000000003,198.0,171.0,0.8636363636363636,20.0,60.0,20.0,6.08
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,71.0,134.0,1.887323943661972,100.0,30.0,15.0,6.4
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,1009.0,285.0,0.2824578790882061,30.0,15.0,30.0,6.66
chhattisgarh,kharif,Horse-gram,1151.02,28.03333333333333,432.0,131.0,0.3032407407407407,20.0,60.0,20.0,5.86
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,291.0,307.0,1.0549828178694158,80.0,40.0,20.0,5.5
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,1419.0,425.0,0.299506694855532,20.0,40.0,20.0,5.6
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,279.0,101.0,0.3620071684587813,50.0,60.0,30.0,5.54
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,7543.0,10824.0,1.4349728224844227,80.0,40.0,20.0,5.56
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,2249.0,732.0,0.3254779902178746,20.0,60.0,20.0,5.6
chhattisgarh,kharif,Ragi,1151.02,28.03333333333333,521.0,185.0,0.3550863723608445,50.0,40.0,20.0,5.34
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,1419.0,587.0,0.4136715997181113,90.0,60.0,20.0,6.42
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,168855.0,395133.0,2.3400728435640046,80.0,40.0,40.0,5.54
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,16240.0,21434.0,1.3198275862068964,20.0,60.0,20.0,5.5
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,6917.0,2855.0,0.4127511927136041,20.0,60.0,20.0,5.62
chhattisgarh,whole year,Coriander,1299.2599999999998,26.518181818181816,15.0,3.0,0.2,90.0,20.0,20.0,6.52
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,2316.0,656.0,0.2832469775474956,40.0,60.0,20.0,4.98
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,264.0,1130.0,4.28030303030303,120.0,60.0,65.0,5.84
chhattisgarh,rabi,Gram,94.02,22.380000000000003,28735.0,14472.0,0.5036366800069602,20.0,60.0,20.0,5.86
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,3755.0,1054.0,0.2806924101198402,30.0,15.0,30.0,6.54
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,34.0,65.0,1.911764705882353,100.0,30.0,15.0,6.34
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,141.0,126.0,0.8936170212765957,80.0,40.0,40.0,5.68
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,737.0,138.0,0.1872455902306648,20.0,40.0,20.0,5.36
chhattisgarh,rabi,Safflower,94.02,22.380000000000003,78.0,16.0,0.2051282051282051,50.0,60.0,30.0,5.62
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,114.0,190.0,1.6666666666666667,100.0,30.0,15.0,6.42
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,32.0,81.0,2.53125,100.0,30.0,15.0,6.32
chhattisgarh,rabi,Black Gram,94.02,22.380000000000003,105.0,42.0,0.4,40.0,60.0,20.0,5.12
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,15803.0,7921.0,0.50123394292223,20.0,60.0,20.0,5.6
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,282.0,550.0,1.950354609929078,80.0,40.0,40.0,5.44
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,142.0,186.0,1.3098591549295775,80.0,40.0,40.0,5.38
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,700.0,1030.0,1.4714285714285715,20.0,60.0,20.0,5.68
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,482.0,139.0,0.2883817427385892,20.0,60.0,20.0,5.42
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,17.0,19.0,1.1176470588235294,40.0,50.0,20.0,4.96
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,137.0,130.0,0.948905109489051,80.0,40.0,20.0,5.58
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,5920.0,12607.0,2.1295608108108106,80.0,40.0,20.0,5.56
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,39.0,19.0,0.4871794871794871,20.0,60.0,20.0,5.44
chhattisgarh,kharif,Mung beans,1151.02,28.03333333333333,233.0,52.0,0.223175965665236,20.0,40.0,20.0,5.4
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,48.0,120.0,2.5,100.0,30.0,15.0,6.62
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,42.0,75.0,1.7857142857142858,100.0,30.0,15.0,6.48
chhattisgarh,whole year,Dry ginger,1299.2599999999998,26.518181818181816,93.0,108.0,1.1612903225806452,40.0,50.0,20.0,5.16
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,577.0,199.0,0.3448873483535528,90.0,60.0,20.0,6.4
chhattisgarh,rabi,Linseed,94.02,22.380000000000003,755.0,189.0,0.2503311258278146,90.0,60.0,20.0,6.34
chhattisgarh,kharif,Rice,1151.02,28.03333333333333,453535.0,746241.0,1.6453878972956884,80.0,40.0,40.0,5.66
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,12037.0,3524.0,0.2927639777353161,40.0,60.0,20.0,5.02
chhattisgarh,rabi,Masoor,94.02,22.380000000000003,1053.0,285.0,0.2706552706552707,20.0,60.0,20.0,5.32
chhattisgarh,whole year,Dry chillies,1299.2599999999998,26.518181818181816,234.0,72.0,0.3076923076923077,120.0,20.0,80.0,6.38
chhattisgarh,kharif,Sunflower,1151.02,28.03333333333333,147.0,121.0,0.8231292517006803,50.0,60.0,30.0,5.46
chhattisgarh,rabi,Mung beans,94.02,22.380000000000003,288.0,58.0,0.2013888888888889,20.0,40.0,20.0,5.34
chhattisgarh,kharif,Sesame Seed,1151.02,28.03333333333333,283.0,74.0,0.2614840989399293,30.0,15.0,30.0,6.44
chhattisgarh,kharif,Jowar,1151.02,28.03333333333333,1720.0,1362.0,0.791860465116279,80.0,40.0,40.0,5.36
chhattisgarh,rabi,Gram,94.02,22.380000000000003,490.0,249.0,0.5081632653061224,20.0,60.0,20.0,6.18
chhattisgarh,whole year,Onion,1299.2599999999998,26.518181818181816,158.0,635.0,4.018987341772152,120.0,60.0,65.0,6.08
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,3867.0,2088.0,0.5399534522885958,20.0,60.0,20.0,5.32
chhattisgarh,kharif,Mesta,1151.02,28.03333333333333,464.0,876.0,1.887931034482759,100.0,30.0,15.0,6.6
chhattisgarh,kharif,Black Gram,1151.02,28.03333333333333,2637.0,721.0,0.273416761471369,40.0,60.0,20.0,4.88
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,7.0,4.0,0.5714285714285714,20.0,60.0,20.0,5.68
chhattisgarh,kharif,Maize,1151.02,28.03333333333333,419.0,503.0,1.2004773269689737,80.0,40.0,20.0,5.62
chhattisgarh,rabi,Gram,94.02,22.380000000000003,10.0,4.0,0.4,20.0,60.0,20.0,5.9
chhattisgarh,kharif,Soyabean,1151.02,28.03333333333333,2.0,1.0,0.5,20.0,60.0,20.0,5.54
chhattisgarh,rabi,Gram,94.02,22.380000000000003,1209.0,1009.0,0.8345740281224152,20.0,60.0,20.0,6.18
chhattisgarh,kharif,Pigeon peas(Toor Dal),1151.02,28.03333333333333,1105.0,443.0,0.4009049773755656,20.0,60.0,20.0,5.54
